id,top_tier_site,site_parent_name,site_name,geo_waterbody
f4faf3994d1bf8077b5d888964bd457b,Upper Ouse,Claydon Brook,West Hill Farm,GB105033030580
f5008fbc1986d823e64463b108b5d1e2,Otter,River Otter Sites,Knackers Hole Bridge (Sp)*,GB108045015120
f50a74a0d5d54910239cb2752ede7c32,Somerset Area,Main River Axe,The Forks,GB109052021520
f50c292e017e134a237e1295efcb514a,River Tyne,Devils Water,Devils Water at Linnels Mill,GB103023075680
f50d4c2b3701260c5807224ce8b4f95d,River Tyne,River Rede,River Rede at Catcleugh House,GB103023075340
f513c90fbb8274b4d953c6d5a0290dd5,River Ribble,Swanside Beck,Smithies Bridge (A59),GB112071065530
f515da32601c3c73f4445d80a1201ea8,Mersey,Birkin Brook,BI03,GB112069061370
f51a3e5442ad6052cb0f4b049e9382be,Middle Level System,Well Creek,Marmont Priory,""
f51aabef25c934bd87e4515473d92fd3,Bristol Avon Catchment,Main River Chew,Coley,GB109053021850
f524c722a704a477a6ad7b64d0da147c,Weaver,Leighton Brook,LB02,GB112068060460
f5270092eaa688ad4e2969845017202a,River Severn,Knee Brook,u/s & d/s confl. Blockley Brook,GB109054039840
f529e669ba74fb83fe43fb34dc72eff2,River Irt,Cinderdale Beck,"1822.00 PTC Irt, Cinderdale Beck",GB112074070100
f531c8724b0a0d6f1c3d09f2c5d4a8f6,Isle of Wight,Medina,Shide to Blackwater,GB107101005990
f5345be21c50a3ed31daa3aa5c293e8f,Exe,Main Haddeo,Hartford (Sp),GB108045015090
f5359c8a594ee07fce77748da23aa1d6,Blackwater Catchment,River Blackwater,Greys Mill,GB105037041160
f5383bea2d2d08d015f1f854f7b8e11c,Tamar,Main Tamar,Tamarstone,GB108047013890
f552578ba29f1279de137b097666d41e,Lynher,Main Tiddy Brook,Tilland,GB108047003890
f5571ef9e8ea2a1ae68a4adc61560d62,River Derwent (Yorkshire) tributaries,Sutherland Beck,Keldy Bridge,GB104027068530
f55a53cc36fc661d2c51faaf754d60b5,Fowey,St Neot,Millhouse,GB108048007640
f55c1f4e69be06b5ce5085d81987fcf6,River Swale tributaries,River Wiske,Otterington Beck (Trib of Wiske),""
f56514bf3b80d89300e26ebba20e474e,Swale,White Drain,Brook Bridge at Graveney,GB106040018560
f56574e5fb3f8a139c03d43708501345,Exe,Winslade Wood Stream,U/s Discharge*,GB108045020890
f56805867e6ebe5be6ee23e0d99d1444,Fens,North Level Main Drain,Murrow,GB105032050390
f5856fb875d2c4f49b30bc1cee2e11a7,River Ribble,Phynis Beck,Phynis House,GB112071065390
f587aa9ba41ffb91a2e94315830578f4,River Severn,River Sowe,"Sowe Bridge, Walsgrave (Smite Brk confl)",GB109054044540
f5966ba21f57a2f271a78c08595edacb,River Loddon,Holdshott Farm Enhancements,Site 3 D/S Control,GB106039017240
f59be33c0d738fbcfd0486d1ec0d93e5,Fens,South Drove Drain,U/S Horseshoe Bridge,GB105031050660
f59dc5a90def25328017505d7c556c07,Western Rother,Western Rother Tributaries,Sutton Stream,GB107041012810
f59e3c252a117d684f5ba4fb45c5ba0d,River Severn,Pushull Brook,Addis Farm,GB109054044180
f5a0d4cb8655db7bc0bfcf756d402b85,Thames,River Windrush,Slade Barn Stream,""
f5a64da284eea0b7908b08fe90d01f61,River Severn,Harley Brook (Sheinton Bk),Hughley,GB109054049360
f5a81a1f08ca6f7e584e2e4b053d3718,TRENT,WREAKE/EYE,Crows,GB104028047550
f5aa1ddd5a065fa5f1b93909418c9315,Somerset Area,Main River Brue,Colinshays Manor,GB108052021140
f5b56c884a6d3fd22430ea1b7fff44bf,Bristol Avon Catchment,Main Midford Brook,Road Bridge (Se-04),GB109053021860
f5baefb0dfb7c8d197fe0ee862e58fbe,Chelmer Catchment,Roxwell Brook,u/s Skreens Park Rd Bridge,""
f5c0b60e65e111613360f1f46b901c9b,River Severn,River Roden,Thistleford Bridge,GB109054049190
f5c1e358d511138b13e5da2b8ec0f9d6,RIVER TRENT,RIVER SOW,"Sea Cadets, Riverway, Stafford",GB104028046790
f5c3e9066f1088eb6040d2340afe6191,Middle Level System,Counter Drain,SLS De-silt 3,""
f5c43bb6c240dbe4afb117dc65811ce3,River Don catchment,Went at Ackworth School (project),Site 5 (u/s pumping station),""
f5c82ee04267388104f62e2bfc4dd5e2,Stour,River Lydden,Lydden House Bypass,GB108043015940
f5c9924d64cbfb6dc11bef2d816ec9cf,Medway,Eridge Stream,u/s Redgate Mill STW d/s Eridge L  Cowford Bridge,""
f5ca2b76688af41e1340c96736a7e82b,Mersey,River Goyt,GYGO20,GB112069061000
f5cc12497674bdfc699b4b14c487f73d,Wandle,Wandle,"The Causeway, Wandsworth",""
f5cf7f85d24ad73829d40c23a1c228b0,Deben Catchment,River Deben (Main Reaches),D/S Wickham Market,GB105035046310
f5d1e4763e58d1d5dc4b8092435f94f8,Waveney catchment,Waveney (central),Wainford Maltings No2,GB105034045900
f5d686729f1f941f9f563fa62e47f085,Waveney catchment,Dove,U/S Abbey Bridge Eye,GB105034045710
f5d9ffafd200709dbf71a3d20161006b,River Severn,River Frome,d/s Sharpness Canal,GB209054032450
f5dbaea6ad5831f0a7ae48e9dce7927a,Fyke Netting,Relief Channel,U/s Tail Sluice,""
f5dcebc8c76cd764dad72f59e9ed2937,Lee,Lee Navigation,Turnford Marshes,GB106038033200
f5dd1d96d6a7c64c90433c983f45f33b,Lower Ouse,U/s Lark,Temple Weir,GB105033043051
f5ddfab769bd93c48e0fbc75e5094b6f,River Aire catchment,River Aire tributaries,Millshaw Beck at White Rose Centre Footbridge,""
f5e6811747de23ffcdd1562f5cdd81d0,River Severn,River Teme,Bransford fry site,""
f5f1b5c5ed87bf9046495a7bd1b2d373,Hull and Humber Catchment,Lowthorpe Beck / Fosten Beck / Kelk Beck,Lynesykes Road,GB104026067100
f5f3405db493fe131d023d5d42cd3000,River Calder catchment,Hebble Brook,"Garden Site, Mixenden (Drought Site 13) (WR)",GB104027062780
f5f614e68a96d1422038b2d62fb93307,River Wear,River Wear,River Browney at Hythe,GB103024077310
f5fc2677951b476082cf3c25fb2c251a,River Wharfe tributaries,Hundwith Beck,Denton,GB104027064252
f6039a516a4d6fec5f9e01f48893ff1b,Wye,Lugg,Eaton Hall,GB109055042030
f61a16cae9f40465c9f2a638de9389c8,Fowey,St Neot,Pengelly Dip Site 4,GB108048007640
f61f1f7fb072bf08b18bff85cf723074,Middle Ouse,Great Ouse (Bedford to Brampton),Riverside Park,GB105033047921
f620496ecdcd3699c1dcfdd7c0bf3f6c,Tamar,Tala Lake,Bullapit,GB108047008000
f62a5136cd730a1a81fd77e064b049c5,River Tyne,Tarret Burn,Tarret Burn,GB103023075150
f62ce7d71245b52b19536de880f27a0b,River Kent,Gilthwaiterigg Beck,Gilthwaiterigg Beck #1,GB112073071430
f62dc8d37dc22abaa6c534345a3a9f19,Somerset Area,Main River Parrett,South Petherton (Te),GB108052015360
f62f672d2b88d04eb29b058e145db3e9,Mersey,Ogden Brook,OG01,GB112069064650
f6343823c0d4f307f46e502789c6223b,River Lune,Borrow Beck,High Borrowdale,GB112072071770
f6412d850f47b55864a1dadf4a9d2070,Western Rother,Western Rother,Fittleworth Bridge,GB107041012810
f642674cc0ea18d4abdf25dc172bd32e,River Derwent,Stonethwaite Beck,"1542.00 Rosthwaite, Stonethwaite Beck",GB112075070340
f6456170feeeaad644a969cb1a2ec792,Wensum catchment,River Tat,"D/S Pynkney Hall, Tatterford",GB105034051140
f649f6abbb6f30bdeb71805088d8a269,Frome,Main river sites,d/s Hangmans Weir,GB108044009690
f64b311c3d2e0d825dfdd76bd745f865,Lee,Lee,Leasey Bridge - Batford Wier,GB106038033392
f64eaf99df09d140ebbacc2a73f8ef35,Welland Catchment,Eyebrook,Allexton Road Bridge,GB105031050550
f64fa61c98f67e3c498586c5af5fefe3,Eel specific surveys,River Hull eel surveys,Great Delph drain near Laxton,""
f6536f5950cf9ecdfb233ccecc434a02,Lake Surveys,Lake Surveys,Wimbotsham Lake,GB105033047660
f658684ef4686bcf7be0ff773c4279c6,Frome,Main river sites,Cruxton,GB108044009690
f65a45ce4bae5d4d21ecb13d3842486a,Border Esk,Bigholms Burn,"2116.00 US Bridge, Collin Burn",GB102077074570
f65c05865309069b39287ea05587e1da,River Ribble,River Loud,Gibbon Bridge,GB112071065340
f665df51a27fd936de30fcb7570a2152,Lee,Mimram,Codicote restoration u/s,GB106038033270
f66698511494b3562f369b3cc9aeb0b2,North West Norfolk,Nar,Narford Hall Estate,GB105033047791
f671c7e183e0fbb474a452c9108adc4f,Dart,Ashburn,Belford Mill (Sp),GB108046005270
f67768b446a1aa9692300ef0edb3c45a,River Severn,River Roden,Spenford Bridge,GB109054049180
f68d12b5a396781a74a69a70e8cd00e0,River Eden,River Lyvennet,"1056.00 Maulds Meaburn, Lyvennet",GB102076070840
f6927a666f7a370045c0b67626de7f53,Bure catchment,Rollesby Broad,582,GB105034050860
f6936dce6d9f8f55241059ee00533688,River Lune,Leck Beck,Nether Burrow,GB112072071690
f6939dd50a7fbd1636450d723550f9c1,Yare catchment,Hackford watercourse,Hackford bridge u/s,GB105034051200
f694cd025a64028e892180ab5bcf1e52,Dart,Main Dart,Queen of Dart (Dip)*,GB108046008350
f69e2741af751b6d212b4c5a61850aa3,River Swale tributaries,Barney Beck,Barney Beck at Low Bridge (B6270),GB104027069080
f69e500dfd0081880945a4b22c52d407,River Derwent,Helvellyn Gill,"1555.942 Helvellyn Gill, DS Fisher Place",GB112075070430
f69f6eecbf71f1bda09f978af44fce19,Yealm,Main Yealm,Potsons Wood,GB108047004010
f69fbbfadbecda69a088e9fe2fe255c1,River Ure Tributaries,R. Burn,Colsterdale U/S Intake WR BR2,""
f6a2617804dc253bca23ea037e47a339,River Derwent (Yorkshire),Yedingham (Straightened Derwent project),Net 6,""
f6a41944ba5425d1551529a225d13b37,Somerset Area,Main Sutton Bingham Stream,D/S Bracket's Coppice,GB108052015530
f6a722e1cb58023e24f6f13ade005ed9,Nene Catchment,Above Wansford,River Ise Confluence,GB105032045140
f6a758e682b73869445b5e2cec104d42,River Severn,Byne Brook,Strefford,GB109054044310
f6a7f1a39315551be71816ca813bd1b7,TRENT,TRENT,Muskham Bridge Net,GB104028053390
f6ac9451f384d645356bd00e2f44c1f2,Middle Ouse,Great Ouse (Brampton to Earith),Meadow Lane St Ives,GB105033047921
f6aef5090294b387610d4fe105603c4f,Ouse,Ouse,Anchor Weir,GB107041012560
f6b22855bed74f260c6d0b4c995014da,RIVER TRENT,RIVER MEASE,Saltersford Farm,GB104028046570
f6b39c1040aebb45a4d5d5d7e4dc0af2,River Tyne,River Derwent,River Derwent at Blanchland,GB103023074770
f6b3ea2f4de851a9c7d564b164fc3685,Wye,Frome,Golden Valley,GB109055036780
f6b726dfc96d8a2a10f6f2cd0b71e2ce,River Severn,River Arrow,Old Birmingham Rd. Alvechurch,GB109054043890
f6bbd2015aba9353f9821a0b2efb8d1f,TRENT,RYTON,Chequer Bridge,GB104028058101
f6bf6012b594b1efd5d7722916900574,Rom,Bourne Brook,Stapleford Farm,GB106037028120
f6c66ff9135284173a77eb827b578c36,Somerset Area,Gallica Stream,U/S Elsford Bridge,GB108052015550
f6ca0e9cb643ba7ed69450352d30b403,River Calder,Worm Gill,"1856.00 at NY 097 103, Worm Gill",GB112074069740
f6d612d75f7a2cc0d83fd4deb60933f7,Warwickshire Avon,Warwickshire Avon,Harvington Mill to BAA water Right bank,GB109054044401
f6e18fb5e7fe49e89f8e058fc8ec9bf6,River Thames,Penton Hook - Chertsey,"Penton Hook, Weir Stream and Pool",GB106039023232
f6e5df7e505b81d365aa50b92f6d795d,River Cocker,River Cocker,Hole of Ellel Bridge,GB112072065880
f6e841119f3cebbb7899ba62c9ac364b,River Ouse,River Ouse,Naburn Weir (boom boat site),GB104027069590
f6ed5d0ac89dc01f81ec5fb0a0eefaaa,Hull and Humber Catchment,Market Weighton Canal,"Wholesea Grange, US Weir",GB104026066710
f7033a68a987cfd83941c09f7167a437,River Lune,River Wenning,High Bentham,GB112072065990
f703490c69bfa28a1b96a7eef33036e9,River Calder catchment,River Ryburn,Stones Mill,GB104027062540
f7065b51560580b9b9dbf56556d97de5,Dart,Cherry Brook,Lr Cherry Brook Bridge (Sp)*,GB108046008380
f7092e0f12c1ad474730210dbfd4cfc2,Bure catchment,Hevingham watercourse,"D/S Dudwick House, Buxton",""
f70959548c29c8f061e86387f268ee52,River Bela,St. Sunday's Beck,Rawhead Farm,GB112073071100
f70c473b9a544fef3d17a75c2ce5e96e,River Aln,River Aln,River Aln at Lesbury,GB103022076350
f70c8e1f34eef4ddbee0a3ab03d16797,River Eden,River Eamont,1205.20 River Eamont,GB102076071020
f71154a0c07e46416f04979a187e563a,Warwickshire Avon,Piddle Brook,U/S Libbery,GB109054043700
f715940671fc0e1dc59ce06c37067720,Darent,Cray,Riverside Gardens downstream of weir,GB106040023990
f71e17c8ec8e684dbb0389734dc4d184,Stour Catchment,River Stour Middle,Lamarsh FGS A,GB105036040941
f71f78b3bc0cf73134b870a6ae81e33c,Warwickshire Avon,Beesmoor Brook,"Beesmoor Brook, Winchcomb",GB109054039580
f720dab9caa56c9ba2f40683982ac30c,River Rother catchment,River Rother,".Rother Valley Country Park, d/s weir",GB104027057770
f721c0ce4e7356cf7b0a32c549e92c23,Tavy,Withill Stream,Withill,GB108047007870
f7254eea1673771b85434d75f09a376a,Bure catchment,Wroxham Broad,585,GB105034050930
f726cc398d5e209a8e7cd8e34078db3e,River Tees,River Tees,"SAP/BT Quin, River Leven, Potto Beck, Sexhow",GB103025071850
f732666135290f66514eabc4345b98f5,River Mole,Broadfield Brook,Broadfield,GB106039017460
f73408d9c5d935c81ff482a8c7992206,Avon (Hampshire),Main Avon Sites,Bugmoor Hatches,GB108043015840
f73ce2140a13aaeb9506096a993acb06,River Mole,Mole - main river,U/S Horley STW,GB106039017621
f74426964962c43ee3f6a46b9b53c94e,New Forest,Avon Water,Efford,GB107042011300
f7444fb8d006d30360d351dc29bf4425,Wensum catchment,Swannington Beck,Alderford Common,GB105034051070
f7493ac5ce768a1a3a331497daa3a23d,Lower Ouse,Stringside Stream,Barton Bendish,GB105033047810
f74c4312ac94ecfb157e45ba5d473281,East Devon Streams,Littleham Brook,U/S Maer Bridge (WFDi)*,GB108045008940
f7565e7d725b562297fc32a8fc026ed3,Isle of Wight,Eastern Yar,Langbridge,GB107101005970
f7580b67e0d09e936d849301ff2c2704,Test,Test,"Mottisfont, Oakley Farm",GB107042022670
f75cd9220808df9604a71f79e81b13fc,Ravensbourne,Ravensbourne,Bliss Crescent,GB106039023270
f76650a03071aa2bbd99fab4d96c47cc,Border Esk,Caddroun Burn,2165.00 US Embankment. Caddroun Burn,GB103023075250
f76b72275ec64b8f37a9790cdf0e9d5d,Bure catchment,Rollesby Broad,570,GB105034050860
f76e467da129769016fd07984c23dde4,River Eden,Trout Beck,"Site 4 - Derogated reach, Trout Beck",""
f771e6498ef10fbbe8ff90779c7f8fc6,Tamar,Main Deer,Forda Art Spawning Bed,GB108047013880
f774ea25e2b2ee7e008597f9a7be027c,Ouse,Iron River,Iron River D/S Old Ship Gauging Station,GB107041012950
f777c40f5f44b8730901f51e5c260ef8,Cam Catchment,Reach Lode,Hallards Fen,GB105033042720
f77e560f5537ed434c604900e230088b,River Severn,Rea Brook (Shrops),US Weir Hook-a-Gate,""
f7881ef3793fc72ab9434d9bda32059b,River Ribble,River Calder,Upstream Pendle Hall,GB112071065490
f789eaf04eb9ead057f1c0603e617d49,Colne,Wraysbury River,Heathrow Wraysbury River Zone H,""
f7a00c8a4c6c2ff3c47395166ab8ef4c,River Ribble,River Lostock,Tudor Croft,GB112070064911
f7a0be316417acf87f8cb6f5fb4d3fed,Lyn,Main East Lyn,Glebe Farm (Sp)*,GB108051020610
f7a3862f4f22df82102273b160fe9e4c,Tavy,Main Tavy,Hill Bridge,GB108047007950
f7a772f759bafab00c62ddff1ff536e6,River Wear,Wellhope Burn,Wellhope Burn U/S,""
f7bf8b33cbb0486fa89e094149d95453,Fowey,St Neot,Stuffle 2,GB108048007640
f7bf8fae565fe9af7565549432073b97,Exe,Main Haddeo,Steart U/S Track Bridge,GB108045015090
f7c34003fe64772def2b376f9a79b001,Warwickshire Avon,River Isbourne,"Winchcombe, u/s WRW",GB109054039580
f7c38d38ee73acd5400392a43ac08b06,River Calder,Worm Gill,"1854.00 US NWW Intake, Worm Gill",GB112074069740
f7c516462f90182061f759d36f5e6ee4,River Nidd,River Nidd,Knaresborough Bypass,GB104027068291
f7c7ffc2448e3792ba0d2eb07f247f69,River Dearne catchment,Rockley Dyke,Rockley Dyke d/s Warren Dyke,GB104027057480
f7c807b9faa9a96c4b0936cc9798b52d,Nene Catchment,Above Wansford,13 Arches,GB105032050383
f7c8802e62b493f74083b50660bdd89c,Witham Catchment,Skellingthorpe & Burton Catchwaters,Burton Pumping Station,GB105030062410
f7d71c142dbe1c06b5781d40a8b57ece,RIVER TRENT,RIVER BLYTHE,D/S Eastcote Brook,GB104028042571
f7d945f6532aafaec16f783df1dcf532,Frome,North Stream,Middle Channel at Tenantrees,GB108044009690
f7df02ffb0624ce5e422cf0e845706b4,TRENT,LIN/QUORN BROOK,Newtown Linford,GB104028047060
f7df70be6ba3ae9f55c9967e667cdcda,Cam Catchment,Whaddon Brook,Whaddon,GB105033038020
f7dfba00f6140c229ba9b73e428f7568,Taw,Main River Mole,Parkhouse (Sp),GB108050014130
f7dfd2a1c6c2dd71c851db96e1ab27f0,Bristol Avon Catchment,Easton Grey,Sherston Avon at Easton Grey - Site 2,GB109053027690
f7e17f3073c7ac0ccfd6865dbc4dc8e8,Avon (Devon),Badworthy Brook,Badworthy Bridge (Sp),GB108046004940
f7e69d329b2a29a6bec73f87872f63f8,Basingstoke Canal,Basingstoke Canal,Goldsworth Park Lake,""
f7e721fa05681cb72bbb2f90af9cd8b7,River Wampool,River Wampool,"1450.05 Wigton Swimming Pool, Speet Gill",GB102075073390
f7e8ea23a35e608af6532cd853afbac9,Lincolnshire Tributaries Sites,River Lymn Tributary Sites,U/S Stainsby,GB105030062430
f7eb221f022286b744715584262eec24,River Wear,River Wear,River Wear at Stanhope Weir,GB103024077460
f7ec6dca24cd9067c2b66938cbc6087e,Piddle,Bere Stream,WW Snatford Bridge,GB108044009630
f7f3ce6b17bc11aff66d4fe0af5091e9,Coastal Streams,Stithney Stm.,Stithney Green,GB108048001172
f7f3ed404a0e23f8297047c247a4b82a,River Conder,River Conder,DS Old Conder Bridge,GB112072065900
f7f53184d0c0e341a143d08f683f7d2e,River Aire catchment,River Aire,Newlay lower weir,GB104027063032
f7f8cbf857cdb2fcf7d3d4fdfc279d30,Arun,River Stor,Hurston Place sq,GB107041012100
f7f9b985469a85dba8d51bec6c3883dd,River Derwent,Helvellyn Gill,1555.83 Helvellyn Gill DS intake,GB112075070430
f7ffc82ad967a64c390507157d487715,Exe,Yeo,Downes Mill (Te)*,GB108045009070
f8091c515f2545ad4fcd7c9e557e5eac,Gannel,Gannel,Cosworth Ford,GB108049000230
f80b460385fef9846a366ef626d29afc,Wensum catchment,Wensum (Restoration strategy),Gt Ryburgh Common upstream,GB105034055881
f80d2229b4998ec469a5dd7dee5d27bd,River Nidd Tribs,Darley Beck,Darley Beck at Folly Gill Bridge,GB104027063810
f81166b5c394361b45dc37fc35155afd,Middle Ouse,Ivel,D/s Iron Bridge,GB105033038170
f816ef9440161a7e5e408ba8d49b80c7,Plym,Main Plym,Ditsworthy Warren,GB108047003650
f817b4643f44819db858dc576599e090,Colne,Misbourne,Isle of Wight Farm,GB106039029830
f81a2bc9a9920b94424b9b26505f1b38,Mersey,Bollin,BO11,GB112069061320
f81afd63d1c3e36f162a3ced8be8d6f6,Bure catchment,South Walsham Broad,233,GB105034050840
f81d73a8b048e9d6fe9b129000bc0cc0,Somerset Area,Main River Brue,D/S Ansford Bridge,GB108052021090
f81f564f9911ef34ab8b2c552f94d8d1,River Ehen,River Keekle,"1875.20 250M D/S Oatlands, River Keekle",GB112074070030
f824216f30cd5001d079575c0654ab2f,Test,Blackwater,Lower Whinwhistle,GB107042016790
f826c40365f4f6cf1dc083c4be26e19c,RIVER ANKER,Sibson Brook,"Lodge Farm, Sibson Brook",GB104028046640
f826e5f9ac6da8cbe5cfcfd64b40a52f,River Derwent (Yorkshire) tributaries,Troutsdale Beck,Troutsdale beck Langdale End,GB104027067910
f82c2682c25a26a08cc6218f35736d1d,South Lakes Minor Catchments,Rusland Pool,864.00 Strands Bridge,GB112073071360
f838d300fe3199a9eb95e1dbab9336c1,Great Stour,Great Stour - main river,"Little Chart, Forstal",GB107040019660
f83aaf1ff4f4aff7b6a714a91d86d568,River Ribble,Davyfield Brook,At Roman Road,GB112071065260
f845352b2649b6f0dc39f065f4fb08bc,Bure catchment,Waxham Cut,94,GB105034051360
f84e1448edf755b1436af3f696bfd4c6,River Tyne,Ouse Burn,Ouseburn at Jesmond Dene,GB103023075780
f85b85aafe3ccb1ae9c1061d7603703e,RIVER TRENT,RIVER TAME,Lea Marston Upper,GB104028046440
f8619beba587513f7dbc7e0804f71b75,Hull and Humber Catchment,Holderness Drain,"Gt Culvert, Holderness Drain HULLCRS/(LOWER)6",GB104026066800
f862249d765345d0dcb640ec57de0a1b,Avon (Hampshire),Hybridisation Project,AUARD128,GB108043022350
f86656905edd3c9ccd95ab6ab6d6284f,Lincolnshire Tributaries Sites,Brant Tributary Sites,The Clays,GB105030056160
f8683f4431ace81ff88778fd8fcf47f8,Somerset Area,Sherford Stream,Trull,GB108052015410
f872e39be766ec00ab9307e0334e137f,Menalhyl,Menalhyl,Retallack,GB108049000070
f873a1f72a13c35fbe01fd905b47061b,TRENT,BURBAGE BROOK,US Plantation,GB104027057750
f87aafad71e16c7d360e737fc47b7bfb,River Severn,River Meese,Great Bolas,GB109054050200
f8878484d8dc31ae56ef8ace0159acee,River Lune,River Lune,Potlands,GB112072071760
f88a4ec59453c9bb3c523957442b19ff,RIVER TRENT,RIVER MANIFOLD,Waterhouse Farm,GB104028058030
f88fe2d6b78f32bc9aab4e64b39a6dda,Bure catchment,South Walsham Broad,234,GB105034050840
f89313485e06ebc4f16f84500ce298eb,North West Norfolk,Relief Channel,Downham Bridge,GB105033047660
f897196272246819e0b34347c4129c1e,Holland & Hamford Catchment,Holland Brook (Main Reaches),Sladburys,GB105037077810
f89954f0ec14926396643d334576ab9f,Avon (Hampshire),Hybridisation Project,AUARD144,GB108043022350
f89eb7fae548cd8ced6304ae27e99d58,River Don catchment,River Went,U/S A19,GB104027063360
f8a5b97c0d096c3102caeb304242a908,River Little Avon,Falfield Brook,Pedington Elm,GB109054026620
f8a7c20d9efe213ada86baaeff271b09,Somerset Area,Gallica Stream,Holt Mill,GB108052015550
f8abdfc22da57aef025555274524a609,Dart,Woolston Stream,1st Conifer stand -WT PROJECT*,GB108046008350
f8adecdbe53c304be9f1d2eed5bc93e8,Mersey,Bradshaw Brook,BR02,GB112069064580
f8ae2abfd0b424e98da8548714f2dbf1,River Wear,River Wear,River Wear at Harbour House,GB103024077621
f8b3682221d8eb9aef7e06e2af61e202,Tamar,Main Deer,Pot Factory Spawning Beds,GB108047013880
f8b96807d5fcd317f5f91c33d33baff0,Looe,East Looe,Moorswater,GB108048001440
f8bdf8053ce9beaeaf6da042febd92f0,South Lakes Minor Catchments,Whicham Beck,"846.00 Beckside Farm, Whicham Beck",GB112074069830
f8c26b4295f343e5747465d8e064eafe,Grand Union Canal,Grand Union Canal,Simpson,GB105033037971
f8c97f8720494e2c785420cf4ef55ae6,River Ellen,Cockshot Beck,"1513.00 Near Priory Hall, Cockshot Beck",GB112075073600
f8cf611d559f251ffddd42cf2721c878,River Severn,Radford Brook,"Leamington Spa, Sydney Estate",GB109054044080
f8d13d78e2e37b0fb4fbf61639f09052,River Don catchment,How Brook,u/s Westwood Reservoir,GB104027057440
f8d1adf4cd1b1612fcd1e18bfba1388a,Lee,Flood Relief,Waltham Common,GB106038077851
f8d1b645eccadf994aac1e04061aa354,Torridge,Main River Torridge,U/S Gidcott Mill (Sp)(WFDS),GB108050014500
f8d4c1ceadd86a3fa171612bef90b9e9,Cuckmere,Cuckmere,Sherman Bridge,GB107041012390
f8d857a82e4ff34fa34312581965a544,Exe,Sheldon Stream,Loosemoor (Sp),GB108045014940
f8e10ba0835e98722652d39f670ec44e,Witham Catchment,Steeping FMU,Whitehouse Farm,GB105030062430
f8e5a9646f040b39074ab294944bbee5,Tavy,Main Walkham,Merrivale,GB108047007870
f8e614250ac6cadb0c54dfee86c37383,River Severn,River Chelt,Waitrose,GB109054032820
f8e681bf0ea62b9292ba9f5c0bb6b9c1,Bristol Avon Catchment,River Boyd,"Court Farm, Wick",GB109053027510
